City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
Belyy Yar,96,RU,1572493807,75,53.6,91.39,281.15,2
